full_path,age,gender,pixels
['75/1618175_1907-04-11_1949.jpg'],42,1.0,[93. 93. 93. ... 13. 13. 13.]
['83/1618283_1974-11-23_1998.jpg'],24,1.0,[221. 222. 217. ... 233. 190. 111.]
['93/16183493_1984-10-01_2010.jpg'],26,0.0,[174. 173. 169. ... 203. 122.  69.]
['85/16185485_1985-05-18_2009.jpg'],24,1.0,[14. 30. 53. ...  9. 22. 28.]
['66/16185666_1988-05-21_2013.jpg'],25,1.0,[50. 43. 37. ... 19. 22. 27.]
['64/16186264_1953-03-16_2007.jpg'],54,1.0,[226. 242. 239. ... 145. 147. 146.]
['70/161870_1924-09-28_1991.jpg'],67,1.0,[245. 232. 215. ...  40.  39.  37.]
['95/16187595_1989-08-19_2013.jpg'],24,1.0,[ 67.  77.  89. ... 169.  32.  42.]
['59/1618759_1930-11-04_1960.jpg'],30,1.0,[0. 0. 0. ... 0. 0. 0.]
['88/1618788_1981-02-01_2012.jpg'],31,1.0,[16. 25. 32. ... 14. 16. 15.]
['99/1618799_1968-11-10_2010.jpg'],42,1.0,[147. 150.  81. ... 161.  28.  29.]
['26/1618826_1960-06-04_2012.jpg'],52,1.0,[200. 179. 176. ... 189. 209. 244.]
['87/16188987_1961-05-08_2011.jpg'],50,1.0,[  0.   0.   0. ... 173. 166. 147.]
['90/161890_1922-11-13_1966.jpg'],44,1.0,[115. 103.  91. ... 110. 101. 102.]
['95/161895_1934-03-26_1975.jpg'],41,1.0,[194. 194. 194. ...  27.  27.  27.]
['98/161898_1923-09-09_1981.jpg'],58,1.0,[ 32.  24.  22. ... 104.  72.  85.]
['24/16189924_1974-06-11_2007.jpg'],33,0.0,[133. 138. 167. ... 224. 157. 138.]
['07/161907_1934-02-17_1975.jpg'],41,1.0,[255. 255. 255. ...   9.   3.   5.]
['58/16191758_1930-08-08_1956.jpg'],26,0.0,[222. 222. 222. ... 178. 178. 178.]
['20/161920_1941-04-20_1968.jpg'],27,1.0,[241. 241. 241. ...   7.   7.   7.]
['16/16192516_1970-06-29_2008.jpg'],38,0.0,[ 1.  1.  1. ... 47. 51. 50.]
['74/16195374_1989-09-21_2010.jpg'],21,1.0,[225.  81. 142. ... 255. 154. 170.]
['44/16196544_1991-03-11_2013.jpg'],22,1.0,[ 92. 119.  64. ... 102. 174. 124.]
['71/16196871_1988-05-24_2008.jpg'],20,0.0,[211. 231. 180. ... 177. 195. 121.]
['11/16198611_1979-01-24_2006.jpg'],27,1.0,[ 27.  29.  24. ... 235. 237. 250.]
['11/261011_1950-05-09_2001.jpg'],51,0.0,[55. 69. 70. ...  0.  0.  0.]
['17/261017_1972-06-23_2010.jpg'],38,0.0,[179. 178. 173. ...  59.  46.  37.]
['35/261035_1981-02-11_2012.jpg'],31,0.0,[ 61.  67.  65. ... 150.  80.  46.]
['25/2610425_1984-08-31_2009.jpg'],25,1.0,[ 80.  89.  84. ... 221.  93.  80.]
['48/26105248_1985-12-13_2009.jpg'],24,0.0,[216.  75.  92. ...  37.  41.  52.]
['53/261053_1928-06-20_2010.jpg'],82,1.0,[201. 172. 176. ...   5.   5.   5.]
['70/2610570_1981-12-04_2007.jpg'],26,1.0,[255. 255. 255. ...   0.   3.  15.]
['87/261087_1924-09-16_1945.jpg'],21,0.0,[ 14.  14.  14. ... 164. 164. 164.]
['40/26109640_1912-10-11_1965.jpg'],53,0.0,[111. 109. 114. ... 111.  82.  42.]
['24/2611024_1923-07-28_1993.jpg'],70,1.0,[122. 153. 171. ...  10.  14.  17.]
['36/26111036_1992-04-01_2010.jpg'],18,0.0,[ 67.  86. 101. ...  86. 128. 116.]
['17/26111617_1986-03-13_2010.jpg'],24,0.0,[108.  91.  63. ... 159. 139. 115.]
['79/2611279_1965-04-20_1998.jpg'],33,1.0,[225. 237. 249. ... 233. 240. 250.]
['88/26112988_1916-09-19_1950.jpg'],34,1.0,[118. 118. 118. ...  18.  18.  18.]
['67/26113467_1995-06-05_2015.jpg'],20,0.0,[ 45.  42.  49. ... 161. 169. 192.]
['76/2611376_1893-09-12_1977.jpg'],84,1.0,[108.  90. 104. ...  84.  68.  78.]
['50/261150_1986-11-05_2012.jpg'],26,0.0,[  2.  85. 155. ...  34.  48.  48.]
['88/26117288_1987-05-30_2008.jpg'],21,1.0,[ 64.  57.  75. ... 241. 252. 254.]
['82/2611782_1964-08-02_2008.jpg'],44,1.0,[155. 244. 222. ... 218.  34.  34.]
['21/26118621_1937-02-08_1970.jpg'],33,1.0,[250. 250. 250. ... 112. 112. 112.]
['60/26120560_1993-05-20_2012.jpg'],19,1.0,[188. 193. 197. ... 130. 213. 231.]
['87/26122087_1983-11-25_2006.jpg'],23,1.0,[65. 52. 43. ... 24. 30. 26.]
['95/26122795_1985-03-04_2013.jpg'],28,0.0,[207. 207. 207. ... 226. 226. 226.]
['71/26124171_1986-12-05_2011.jpg'],25,1.0,[87. 75. 77. ... 55. 36. 30.]
['00/2612500_1977-03-26_2009.jpg'],32,1.0,[15. 30. 49. ... 99. 34. 98.]
['46/2612546_1934-08-26_2006.jpg'],72,1.0,[151. 146. 168. ... 154. 141. 150.]
['03/26125603_1992-06-17_2011.jpg'],19,1.0,[220. 225. 218. ... 190.  37.   5.]
['29/26128829_1956-09-04_2014.jpg'],58,1.0,[126.  37.  41. ... 194.  47.  53.]
['42/2612942_1946-10-07_2013.jpg'],67,1.0,[130. 158. 169. ...  29.  29.  27.]
['30/26130530_1989-10-04_2010.jpg'],21,0.0,[ 57. 131.  46. ...  18.  22.  23.]
['78/26131578_1990-05-21_2011.jpg'],21,1.0,[175.  66.  63. ... 115.  76.  61.]
['18/26132518_1989-08-10_2010.jpg'],21,1.0,[67. 71. 70. ... 41. 54. 37.]
['60/2613460_1945-01-13_2007.jpg'],62,1.0,[254. 254. 254. ...  12.  15.  24.]
['78/2613478_1936-12-14_2006.jpg'],70,1.0,[ 15.  15.  17. ... 138. 145. 171.]
['10/26135510_1982-08-22_2014.jpg'],32,1.0,[71. 76. 80. ... 44. 44. 44.]
['75/2613675_1986-11-20_2013.jpg'],27,1.0,[239. 239. 239. ... 146. 205. 177.]
['82/261382_1970-09-04_2007.jpg'],37,0.0,[255. 255. 255. ... 174. 172. 175.]
['95/261395_1960-05-06_1998.jpg'],38,0.0,[209. 194. 191. ...   7.  13.  13.]
['15/26139615_1967-04-23_2009.jpg'],42,0.0,[221. 200. 181. ... 226. 217. 208.]
['79/2614079_1987-12-19_2006.jpg'],19,0.0,[12. 11.  9. ... 79. 50. 32.]
['03/26141203_1991-01-15_2014.jpg'],23,1.0,[160. 127. 154. ... 210.  48. 105.]
['28/2614128_1981-05-12_2009.jpg'],28,0.0,[ 57.  64.  92. ... 194. 160. 151.]
['14/261414_1964-07-24_2008.jpg'],44,0.0,[24. 29. 33. ... 14. 16. 29.]
['65/26143965_1967-02-26_2006.jpg'],39,1.0,[151. 137. 126. ...  29.  40.  46.]
['31/26144931_1969-03-11_2011.jpg'],42,1.0,[255. 255. 255. ... 162. 162. 162.]
['45/26145945_1989-08-28_2013.jpg'],24,0.0,[ 23.   3.  75. ...  68.  85. 157.]
['20/26146920_1967-01-05_2012.jpg'],45,1.0,[168. 123.  81. ...  85.  39.  15.]
['95/26147095_1984-03-18_2014.jpg'],30,0.0,[54. 40. 27. ... 49. 46. 27.]
['11/2614711_1939-10-08_1960.jpg'],21,0.0,[208. 208. 208. ...  44.  44.  42.]
['47/26147647_1982-04-17_2015.jpg'],33,1.0,[140. 180. 231. ... 190. 194.  74.]
['32/26147732_1991-07-22_2015.jpg'],24,1.0,[ 66. 119.  41. ...   0.  21.  88.]
['46/2614946_1952-02-12_2008.jpg'],56,1.0,[255. 254. 239. ... 146. 135. 107.]
['52/2614952_1977-05-24_2011.jpg'],34,0.0,[ 39.  81. 119. ... 116.  26.  87.]
['57/2614957_1986-03-28_2013.jpg'],27,0.0,[186. 150. 128. ...  49. 101.  79.]
['12/26152512_1965-10-05_1988.jpg'],23,1.0,[124. 168. 205. ... 210.  62.  74.]
['67/26155167_1926-10-01_2010.jpg'],84,1.0,[ 71.  83. 105. ...  51.  57.  71.]
['11/26157211_1892-03-11_1942.jpg'],50,1.0,[222. 222. 222. ... 207. 207. 207.]
['56/26157256_1986-05-08_2013.jpg'],27,1.0,[80. 78. 83. ... 78. 69. 88.]
['57/26157_1911-09-02_1944.jpg'],33,1.0,[138. 138. 138. ...  18.  18.  18.]
['35/26158135_1957-05-22_2007.jpg'],50,0.0,[29. 15. 15. ... 51. 29. 18.]
['28/2615928_1974-11-08_2011.jpg'],37,1.0,[60. 48. 62. ... 49. 64. 71.]
['55/2616055_1917-07-14_1952.jpg'],35,1.0,[122. 122. 122. ...   5.   5.   5.]
['04/26160804_1982-06-25_2010.jpg'],28,0.0,[152.  99.  21. ...  41.  40.  35.]
['13/26160913_1958-08-22_2014.jpg'],56,1.0,[224. 214. 178. ...  38.  48.  73.]
['35/26163235_1981-09-11_2010.jpg'],29,1.0,[ 12.   2.   3. ... 255. 255. 243.]
['95/26164695_1986-01-29_2011.jpg'],25,0.0,[251. 236. 205. ...  47.  36.  42.]
['59/261659_1941-01-21_2008.jpg'],67,1.0,[3. 3. 5. ... 3. 4. 8.]
['79/2616679_1953-05-10_2009.jpg'],56,1.0,[208. 210. 197. ... 141.  75.  76.]
['88/26167388_1950-07-18_2014.jpg'],64,1.0,[185. 212. 159. ... 112. 137. 131.]
['00/2616800_1939-09-14_2007.jpg'],68,1.0,[168. 124.  59. ...   1.   1.   3.]
['17/2616917_1955-12-03_2009.jpg'],54,0.0,[23. 20.  3. ... 33. 38. 57.]
['49/2616949_1934-02-06_1955.jpg'],21,1.0,[218. 213. 184. ...  28.  31.  22.]
['25/2617325_1979-09-26_2007.jpg'],28,1.0,[255. 255. 255. ... 255. 255. 255.]
['22/26173322_1992-02-13_2009.jpg'],17,1.0,[170. 179. 186. ... 252. 199.  95.]
['81/26181_1920-08-22_1975.jpg'],55,1.0,[ 14.   2.   4. ... 169. 138. 107.]
['84/26182584_1976-09-28_2006.jpg'],30,1.0,[240. 235. 206. ... 189.  22.  39.]
['91/26182691_1974-09-26_2012.jpg'],38,1.0,[157. 158. 152. ... 247. 249. 238.]
['41/2618341_1932-11-08_2011.jpg'],79,1.0,[  8.   8.   8. ... 243. 231. 231.]
['24/2618424_1980-09-30_2012.jpg'],32,1.0,[ 2.  0.  8. ... 62. 38. 34.]
['88/26186888_1988-04-26_2007.jpg'],19,1.0,[98. 96. 71. ... 75. 76. 78.]
['99/2618799_1938-05-21_2005.jpg'],67,1.0,[138. 118.  68. ... 138. 116.  67.]
['75/26188975_1983-06-03_2009.jpg'],26,0.0,[6. 6. 6. ... 2. 2. 2.]
['95/26193195_1989-08-16_2015.jpg'],26,1.0,[ 44.  32.  32. ... 215. 221. 233.]
['93/26193_1931-08-08_2005.jpg'],74,1.0,[ 4.  4.  2. ... 14. 14. 12.]
['91/26194091_1963-05-03_2011.jpg'],48,1.0,[ 7. 10. 19. ... 62. 20. 21.]
['53/26194753_1969-10-18_2009.jpg'],40,1.0,[255. 255. 255. ...  18.  36.  50.]
['31/2619831_1945-07-26_1970.jpg'],25,0.0,[ 28.  28.  28. ... 171. 171. 171.]
['91/26198691_1987-07-13_2010.jpg'],23,0.0,[ 34.  44.  43. ... 212. 183. 143.]
['11/2619911_1911-06-26_1970.jpg'],59,1.0,[13. 17. 16. ... 25. 29. 28.]
['48/2619948_1966-01-29_2012.jpg'],46,1.0,[254. 254. 254. ...  26.  29.  34.]
['53/36100953_1996-08-30_2013.jpg'],17,1.0,[63. 90. 73. ...  5.  9. 18.]
['20/361020_1971-05-14_2014.jpg'],43,0.0,[119. 113. 125. ...  17.  33.  69.]
['35/3610235_1975-05-29_2013.jpg'],38,1.0,[188. 199. 156. ... 189. 142. 178.]
['44/36102944_1984-07-14_2014.jpg'],30,1.0,[ 40.  42.  29. ... 167. 158. 127.]
['45/36103645_1992-01-04_2015.jpg'],23,1.0,[ 46.  70.  70. ... 167.   4.   0.]
['81/36105281_1903-05-08_1948.jpg'],45,1.0,[192. 166. 133. ... 157. 141. 125.]
['40/36107140_1989-04-10_2013.jpg'],24,1.0,[67. 34. 51. ... 82. 66. 69.]
['40/36108140_1988-01-05_2013.jpg'],25,1.0,[206. 207. 228. ...  75. 182. 138.]
['73/36108473_1983-10-22_2013.jpg'],30,1.0,[ 93. 133. 184. ... 193. 180. 135.]
['56/36108756_1982-12-24_2013.jpg'],31,1.0,[123.  81.  93. ... 141. 142. 126.]
['43/36110243_1987-12-20_2011.jpg'],24,1.0,[93.  2. 11. ...  7. 21. 34.]
['59/361159_1923-07-12_2005.jpg'],82,1.0,[ 63.  77.  86. ... 193. 196. 175.]
['28/36116128_1989-07-01_2013.jpg'],24,1.0,[150. 204. 242. ...  93. 182. 136.]
['62/36116262_1981-09-07_2013.jpg'],32,1.0,[200.  99. 115. ... 164. 159. 163.]
['18/36116718_1975-12-23_2010.jpg'],35,0.0,[ 21.   4.  14. ... 121.  38.  84.]
['60/36116860_1989-05-15_2013.jpg'],24,1.0,[110.  96.  87. ... 255. 250. 247.]
['31/36116931_1990-10-31_2013.jpg'],23,1.0,[132. 116. 103. ... 193. 188. 120.]
['48/36117448_1920-10-21_1940.jpg'],20,0.0,[211. 203. 182. ... 202. 196. 172.]
['26/36118826_1992-02-09_2014.jpg'],22,1.0,[124. 135.  95. ...  44.  48.  33.]
['99/36118999_1983-08-12_2011.jpg'],28,1.0,[81. 86. 90. ... 21. 33. 55.]
['34/3612234_1905-06-19_1947.jpg'],42,0.0,[242. 243. 245. ... 164. 167. 160.]
['43/3612243_1977-12-01_2007.jpg'],30,1.0,[71. 63. 52. ... 31. 31. 19.]
['74/3612374_1976-02-25_2002.jpg'],26,1.0,[190. 189. 159. ... 163. 165. 152.]
['55/36124855_1984-01-25_2011.jpg'],27,1.0,[ 41.  52.  48. ... 228. 228. 226.]
['39/36131039_1955-08-14_2014.jpg'],59,0.0,[  5.   6.   0. ... 116.  66.  41.]
['01/3613301_1923-10-10_1940.jpg'],17,1.0,[115. 115. 115. ... 142. 142. 142.]
['11/36134511_1988-06-28_2013.jpg'],25,1.0,[ 35.  13.  15. ... 219. 181. 145.]
['22/3613522_1923-03-21_1944.jpg'],21,1.0,[242. 242. 242. ...  23.  23.  23.]
['67/36139667_1937-10-24_2011.jpg'],74,1.0,[51. 56. 98. ... 27. 34. 42.]
['80/3614080_1965-08-10_2013.jpg'],48,1.0,[186. 137. 167. ...  59.  31.  28.]
['76/36141376_1927-06-29_1996.jpg'],69,1.0,[108.  94.  49. ... 252. 227. 197.]
['41/36143241_1990-02-02_2015.jpg'],25,1.0,[255. 175. 214. ... 243. 236. 243.]
['59/36143759_1988-07-25_2011.jpg'],23,0.0,[1. 1. 1. ... 3. 3. 3.]
['76/36144076_1943-11-13_2005.jpg'],62,1.0,[ 8. 13.  7. ... 21. 25. 24.]
['21/36148421_1983-08-07_2013.jpg'],30,0.0,[ 39.  25.  25. ...  92. 104. 152.]
['33/36149433_1989-09-14_2012.jpg'],23,0.0,[ 52.  48.  73. ...  88.  88. 126.]
['98/36149798_1920-04-05_1980.jpg'],60,1.0,[71. 71. 71. ... 33. 33. 33.]
['55/36152355_1986-05-31_2013.jpg'],27,0.0,[158. 160. 146. ...  24.  56. 143.]
['44/36155244_1989-08-11_2012.jpg'],23,1.0,[16. 12. 11. ... 63. 53. 41.]
['13/36158113_1937-08-04_2012.jpg'],75,1.0,[36. 36. 36. ... 30. 30. 30.]
['80/36158180_1989-01-09_2012.jpg'],23,0.0,[206. 190. 193. ... 144. 140. 154.]
['28/36158728_1978-07-23_2015.jpg'],37,1.0,[  3.  11.  14. ...  94. 166. 206.]
['81/36158981_1981-09-05_2007.jpg'],26,1.0,[178.  24.  24. ... 238. 237. 232.]
['27/36160427_1994-05-14_2014.jpg'],20,1.0,[143. 171.  48. ... 225. 226. 228.]
['80/3616080_1978-12-04_2008.jpg'],30,1.0,[ 44.  44.  36. ... 223. 214. 245.]
['90/3616190_1987-06-14_2008.jpg'],21,0.0,[242. 242. 242. ...   6.   6.   6.]
['96/3616196_1960-08-23_2005.jpg'],45,1.0,[255. 250. 247. ... 187. 150. 131.]
['81/36163081_1992-07-31_2015.jpg'],23,1.0,[  7.   7.   9. ... 251. 255. 254.]
['56/36163456_1986-06-04_2013.jpg'],27,1.0,[11. 11. 11. ... 33. 33. 33.]
['76/3616476_1942-06-25_1973.jpg'],31,1.0,[203. 203. 203. ...  74.  74.  74.]
['55/3616855_1947-06-03_1973.jpg'],26,1.0,[ 56.  56.  58. ... 164. 160. 161.]
['51/3617051_1952-07-03_2005.jpg'],53,1.0,[ 18.  48. 100. ...  30.  36.  48.]
['09/36170909_1963-07-06_2008.jpg'],45,1.0,[112.  39.  56. ... 239. 216. 175.]
['23/36171123_1975-10-30_2014.jpg'],39,0.0,[111.  25.  72. ...  99.  37.  40.]
['36/36174136_1987-04-24_2010.jpg'],23,1.0,[ 46. 101. 168. ... 243.  53.  79.]
['19/3617519_1985-10-23_2000.jpg'],15,0.0,[ 81.  98.  88. ... 186. 207. 198.]
['46/36176046_1992-07-11_2012.jpg'],20,0.0,[134. 114. 115. ...  42.  59.  69.]
['35/36176735_1928-10-22_2010.jpg'],82,1.0,[ 35.  18.  10. ... 189. 158.  94.]
['68/36177368_1920-08-10_1974.jpg'],54,1.0,[216. 213. 204. ...  81.  72.  75.]
['87/36178187_1981-01-31_2011.jpg'],30,0.0,[ 66. 147. 202. ... 195. 195. 197.]
['33/3617833_1947-08-03_1960.jpg'],13,0.0,[ 44.  45.  49. ... 119. 120. 124.]
['43/36179643_1930-12-11_1968.jpg'],38,1.0,[233. 234. 226. ... 113.  63.  75.]
['06/36180306_1995-02-18_2015.jpg'],20,0.0,[177. 180. 185. ... 138. 136. 149.]
['99/36181699_1984-02-29_2013.jpg'],29,1.0,[214. 211. 202. ...  25.  34.  63.]
['47/36182047_1987-06-13_2013.jpg'],26,1.0,[214. 223. 230. ...  66.  59.  51.]
['22/36183122_1900-06-26_1982.jpg'],82,1.0,[197. 197. 197. ... 139. 139. 139.]
['23/36187623_1960-05-05_1984.jpg'],24,1.0,[40. 22. 18. ... 25. 15. 14.]
['32/36188232_1984-01-10_2012.jpg'],28,1.0,[166. 158. 171. ... 255. 253. 255.]
['85/361885_1925-11-04_2010.jpg'],85,0.0,[159. 109.  86. ... 202.   8.  19.]
['32/3618932_1956-06-01_2003.jpg'],47,1.0,[ 58.  58.  58. ... 120. 120. 120.]
['84/36190384_1948-01-29_1971.jpg'],23,0.0,[57. 58. 53. ... 16. 17. 12.]
['42/36190642_1993-05-11_2012.jpg'],19,1.0,[ 16.  14.  15. ... 151. 116.  88.]
['58/36193058_1996-02-08_2013.jpg'],17,0.0,[177. 180. 185. ... 121. 116. 120.]
['40/36195540_1952-04-12_1984.jpg'],32,1.0,[74. 41. 36. ... 49. 29. 31.]
['59/361959_1973-03-02_2006.jpg'],33,1.0,[ 4. 13. 18. ... 87. 72. 75.]
['92/36197692_1973-07-17_2011.jpg'],38,1.0,[112.  77.  58. ...  56.  60.  59.]
['34/3619834_1986-09-25_2015.jpg'],29,1.0,[ 11.  18.  36. ... 208.  63.  60.]
['66/4610166_1989-02-24_2011.jpg'],22,0.0,[1. 1. 0. ... 1. 3. 2.]
['71/4610271_1977-08-17_2009.jpg'],32,1.0,[184. 193. 190. ...  47.  55.  74.]
['08/4610608_1949-09-26_1984.jpg'],35,1.0,[75. 75. 75. ... 84. 84. 84.]
['75/4610775_1949-04-14_2010.jpg'],61,0.0,[132.   2.  26. ... 210. 174. 152.]
['46/4611246_1986-05-25_2008.jpg'],22,0.0,[218.  92.  80. ...  44.  31.  25.]
['42/461342_1940-07-28_2012.jpg'],72,1.0,[33. 25. 38. ... 38. 20. 34.]
['25/4613925_1987-03-31_2010.jpg'],23,1.0,[179. 109. 111. ... 199.  80. 118.]
['78/4615378_1945-01-19_2012.jpg'],67,1.0,[122. 101.  82. ...  22.  16.  16.]
['83/461583_1956-10-09_2013.jpg'],57,0.0,[176. 176. 176. ...   1.  53. 162.]
['65/46165_1923-10-04_1953.jpg'],30,1.0,[225. 225. 225. ...  35.  35.  35.]
['44/4616944_1977-09-14_2005.jpg'],28,1.0,[ 80.  85.  81. ... 151. 170. 184.]
['82/4616982_1916-03-25_1959.jpg'],43,1.0,[ 63.  64.  58. ... 185. 185. 183.]
['04/46178704_1942-07-14_1999.jpg'],57,0.0,[223. 192. 189. ... 102.  14.   2.]
['01/461801_1967-04-19_2008.jpg'],41,0.0,[ 15.  20.  13. ... 166. 177. 179.]
['03/46180603_1987-03-20_2014.jpg'],27,1.0,[59. 45. 34. ... 78. 77. 75.]
['73/4618073_1980-11-30_2013.jpg'],33,1.0,[ 62.  52.  61. ... 119. 119. 131.]
['62/46182062_1969-04-29_2013.jpg'],44,1.0,[198. 197. 203. ... 143. 138. 134.]
['04/46182104_1936-04-26_2014.jpg'],78,1.0,[116. 100.  85. ...  18.  14.  11.]
['94/46183394_1950-04-30_2013.jpg'],63,1.0,[166. 176. 186. ... 157. 162. 166.]
['09/46184209_1980-01-02_2015.jpg'],35,1.0,[ 99. 107. 109. ...  32.  33.  35.]
['60/46186960_1956-04-01_2009.jpg'],53,0.0,[20. 24. 23. ... 40. 44. 45.]
['31/46187031_1971-10-01_2014.jpg'],43,0.0,[227. 217. 218. ... 212.  59. 165.]
['13/4618713_1938-01-17_1978.jpg'],40,1.0,[221. 221. 221. ...  59.  59.  59.]
['77/46187877_1966-02-19_2015.jpg'],49,1.0,[ 38.  25.  16. ... 208. 203. 210.]
['94/46189194_1967-07-06_2012.jpg'],45,0.0,[255. 255. 255. ... 255. 255. 255.]
['76/46189276_1965-06-01_2010.jpg'],45,0.0,[114. 114. 114. ...  92. 102. 112.]
['46/46189346_1915-11-28_1960.jpg'],45,1.0,[146. 151. 147. ...  45.  48.  41.]
['63/46190763_1980-02-24_2015.jpg'],35,1.0,[ 34.   9.  15. ... 243. 132. 121.]
['94/46194794_1958-10-24_2013.jpg'],55,0.0,[131.  66.  46. ...  24.  22.  25.]
['28/46195428_1988-05-02_2014.jpg'],26,0.0,[ 31.  52.  73. ... 150. 164. 190.]
['30/4619730_1982-06-22_2014.jpg'],32,1.0,[155.  49.  63. ... 189. 197. 200.]
['40/4619740_1955-06-04_2011.jpg'],56,0.0,[242. 230. 240. ... 238. 236. 241.]
['49/46198349_1992-06-09_2015.jpg'],23,1.0,[80. 59. 42. ... 34. 24. 25.]
['27/5610327_1983-09-25_2012.jpg'],29,1.0,[59. 60. 54. ... 61. 64. 55.]
['03/56103_1902-09-20_1966.jpg'],64,0.0,[254. 254. 254. ...  59.  59.  59.]
['04/5610704_1984-10-23_2012.jpg'],28,1.0,[ 49.  70.  13. ... 198. 212. 238.]
['49/5610949_1985-11-21_2014.jpg'],29,1.0,[ 97. 136.  45. ...  30. 105. 186.]
['82/561182_1930-12-09_1978.jpg'],48,1.0,[ 4.  2.  3. ...  8.  6. 28.]
['69/5612169_1978-09-10_2009.jpg'],31,1.0,[239. 238. 234. ...  84.  80.  77.]
['37/5612337_1970-04-22_2013.jpg'],43,0.0,[233. 226. 172. ... 233. 160. 153.]
['40/5612440_1975-04-02_2014.jpg'],39,1.0,[132. 108.  60. ... 212. 182. 156.]
['03/5612703_1953-07-21_2011.jpg'],58,0.0,[45. 44. 42. ... 40. 39. 44.]
['35/5612735_1972-05-14_2014.jpg'],42,1.0,[102.  76.  85. ...  30.  33.  38.]
['94/5613194_1984-02-24_2013.jpg'],29,1.0,[179. 175. 166. ...  60.  51.  42.]
['99/5613299_1918-06-13_1968.jpg'],50,1.0,[117. 117. 117. ... 165. 165. 165.]
['48/5614048_1941-04-08_1956.jpg'],15,0.0,[ 82.  82.  82. ... 169. 169. 169.]
['24/5614524_1942-10-03_1969.jpg'],27,1.0,[ 58.  39.  22. ... 191. 158. 113.]
['33/5614533_1926-07-21_1965.jpg'],39,1.0,[194. 194. 194. ... 164. 164. 164.]
['07/561507_1917-11-01_1953.jpg'],36,0.0,[237. 242. 238. ... 130. 186. 213.]
['99/5617699_1971-07-25_2009.jpg'],38,1.0,[60. 63. 52. ... 38. 36. 37.]
['05/561805_1940-04-30_2010.jpg'],70,1.0,[ 80. 102. 115. ...  20.  20.  20.]
['41/5618341_1986-04-07_2008.jpg'],22,0.0,[ 96. 103. 109. ... 127. 118. 113.]
['74/5618574_1935-09-11_1980.jpg'],45,0.0,[ 10.  10.  10. ... 163. 163. 163.]
['27/5618727_1967-06-29_2012.jpg'],45,0.0,[ 22.  37.  78. ... 109.  99.  72.]
['61/5618961_1995-02-08_2010.jpg'],15,0.0,[96. 41. 20. ... 35. 33. 36.]
['83/5619483_1983-12-18_2012.jpg'],29,1.0,[ 32.  67.  89. ... 141. 188. 204.]
['91/661091_1941-10-04_1957.jpg'],16,0.0,[148. 144. 141. ... 216. 216. 216.]
['42/661242_1960-01-24_2014.jpg'],54,1.0,[216. 209. 203. ...  94.  89.  93.]
['21/6612721_1968-04-29_2007.jpg'],39,1.0,[147. 120.  91. ...   1.   1.   1.]
['40/6615540_1955-01-22_1970.jpg'],15,0.0,[42. 42. 42. ... 47. 47. 47.]
['43/6616343_1983-05-26_2011.jpg'],28,1.0,[ 96.  98. 111. ... 120.   2.   0.]
['64/66164_1976-09-18_2013.jpg'],37,1.0,[223. 194. 198. ...  95.  85.  84.]
['72/661672_1933-07-08_1975.jpg'],42,1.0,[  0.   2.  61. ... 112.  90.  92.]
['43/6616743_1984-09-15_2011.jpg'],27,1.0,[237. 166. 172. ... 212. 229. 247.]
['35/661735_1948-12-26_2008.jpg'],60,0.0,[185. 160. 130. ...  31.  33.  45.]
['52/6617452_1962-08-13_2008.jpg'],46,1.0,[ 0.  0.  0. ... 58. 69. 71.]
['72/661872_1978-08-25_2014.jpg'],36,1.0,[171. 141. 131. ... 184.  22.  11.]
['19/661919_1967-10-13_2009.jpg'],42,1.0,[152. 169. 176. ...  28.  27.  33.]
['82/661982_1955-03-01_2011.jpg'],56,1.0,[221. 224. 217. ... 232.  79.  38.]
['79/761179_1924-03-23_2011.jpg'],87,1.0,[146. 110.  48. ...  36.  44.  46.]
['55/7611955_1970-04-18_1988.jpg'],18,0.0,[ 55.  55.  55. ... 255. 255. 255.]
['12/761212_1936-05-15_2006.jpg'],70,1.0,[17. 14.  7. ... 39. 27. 15.]
['71/761271_1935-09-30_1955.jpg'],20,0.0,[250. 250. 250. ... 238. 238. 238.]
['20/7613720_1966-12-22_1986.jpg'],20,0.0,[68. 68. 68. ... 79. 79. 79.]
['94/7614194_1972-10-03_2010.jpg'],38,1.0,[169. 179. 191. ...  26.  30.  31.]
['92/761492_1924-02-17_1951.jpg'],27,0.0,[ 68.  66.  67. ... 221. 213. 194.]
['72/7616172_1975-04-29_2004.jpg'],29,0.0,[ 3.  4.  6. ... 12. 18. 76.]
['61/7617361_1985-06-14_2009.jpg'],24,1.0,[ 63.  77.  42. ...  96. 182. 239.]
['77/7617577_1978-10-31_2008.jpg'],30,1.0,[150. 153. 162. ... 221. 224. 233.]
['69/761769_1976-04-17_2005.jpg'],29,1.0,[106. 139. 132. ... 182.  63.  57.]
['79/761779_1952-06-10_2009.jpg'],57,0.0,[122.  56.   6. ...  17.  10.  18.]
['43/7618043_1927-06-08_1967.jpg'],40,1.0,[  6.   0.   2. ... 235.  91.  65.]
['38/7618438_1934-07-03_1968.jpg'],34,1.0,[41. 51. 52. ... 53. 67. 68.]
['65/761865_1973-01-17_2012.jpg'],39,1.0,[  7.   7.   7. ...   6.  10. 101.]
['79/7619279_1988-07-28_2009.jpg'],21,0.0,[241. 241. 243. ... 191. 143. 155.]
